id,target,day,month,duration,contactId,age,gender,job,maritalStatus,education,creditFailure,accountBalance,house,credit,contactType,numberOfContacts,daySinceLastCampaign,numberOfContactsLastCampaign,lastCampaignResult
432173245,no,9,feb,175,558295,32,male,selfEmployed,single,highSchool,no,360,yes,no,cellPhone,3,259.0,4,failure
432153084,no,16,jun,154,559164,42,female,manager,married,highSchool,no,2580,yes,no,unknown,3,,0,unknown
432179175,no,12,may,328,559420,37,male,manager,married,uniGraduated,no,1949,yes,no,cellPhone,2,,0,unknown
432182006,yes,27,may,189,559972,30,female,administrative,single,highSchool,no,983,yes,no,cellPhone,2,,0,unknown
432145857,no,15,may,73,561491,30,female,manager,single,uniGraduated,no,78,yes,no,unknown,2,,0,unknown
432158807,no,23,jul,58,562125,51,female,manager,married,uniGraduated,no,0,yes,no,cellPhone,2,,0,unknown
432142867,no,6,may,269,563018,46,female,manager,single,unknown,no,1527,yes,no,unknown,1,,0,unknown
432157172,no,16,jul,303,563576,58,male,worker,married,unknown,no,2516,yes,no,cellPhone,1,,0,unknown
432181634,no,18,may,10,564134,27,female,technical,married,uniGraduated,no,176,yes,no,cellPhone,2,350.0,7,other
432156928,no,15,jul,60,564458,43,male,administrative,married,highSchool,no,59,yes,no,cellPhone,3,,0,unknown
432176917,no,5,may,29,571101,46,female,administrative,married,highSchool,no,517,yes,no,cellPhone,3,,0,unknown
432176452,yes,30,apr,175,576698,35,female,manager,single,uniGraduated,no,1162,no,no,cellPhone,1,,0,unknown
432152996,no,16,jun,294,583924,42,female,worker,single,secondarySchool,no,50,no,no,unknown,3,,0,unknown
432167540,no,18,nov,97,584831,57,male,manager,married,uniGraduated,no,1357,yes,yes,cellPhone,2,,0,unknown
432157947,no,21,jul,91,586007,42,male,worker,married,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432179560,no,13,may,228,586777,31,female,administrative,single,highSchool,no,387,yes,no,cellPhone,2,370.0,1,failure
432186463,no,9,jul,119,588283,36,male,technical,single,highSchool,no,966,no,no,cellPhone,9,367.0,4,other
432176017,no,20,apr,106,590383,32,female,manager,married,uniGraduated,no,268,yes,yes,cellPhone,3,,0,unknown
432151178,no,4,jun,219,597518,30,male,technical,married,uniGraduated,no,88,no,no,unknown,1,,0,unknown
432163032,no,12,aug,112,598950,44,male,manager,married,highSchool,no,781,yes,no,cellPhone,5,,0,unknown
432148821,no,27,may,580,600592,28,male,worker,single,unknown,no,913,yes,no,unknown,2,,0,unknown
432150543,no,2,jun,91,603775,57,female,retired,married,highSchool,no,12917,yes,no,unknown,3,,0,unknown
432180048,no,14,may,877,604675,50,male,worker,married,highSchool,no,-581,yes,no,cellPhone,2,345.0,5,failure
432144862,no,13,may,355,604901,36,female,manager,married,uniGraduated,no,125,yes,no,unknown,1,,0,unknown
432175639,no,20,apr,40,607021,34,male,entrepreneur,single,highSchool,no,318,yes,no,cellPhone,1,150.0,2,failure
432142385,no,5,may,577,610544,36,male,administrative,divorced,highSchool,no,506,yes,no,unknown,1,,0,unknown
432159080,yes,24,jul,709,613322,25,female,technical,single,highSchool,no,4718,no,no,cellPhone,1,,0,unknown
432161948,no,7,aug,84,613454,45,female,worker,married,highSchool,no,1583,yes,no,cellPhone,7,,0,unknown
432162002,no,7,aug,108,619657,61,female,houseWife,married,uniGraduated,no,746,no,no,cellPhone,4,,0,unknown
432158282,no,22,jul,58,619960,36,male,worker,married,highSchool,no,420,yes,no,cellPhone,1,,0,unknown
432160885,no,31,jul,109,619990,46,male,manager,married,uniGraduated,no,466,yes,no,cellPhone,8,,0,unknown
432167918,no,19,nov,770,621584,32,male,services,married,highSchool,no,1082,yes,no,cellPhone,1,,0,unknown
432161098,no,31,jul,214,627578,43,male,administrative,married,highSchool,no,5048,no,no,landline,3,,0,unknown
432152658,no,12,jun,91,630482,47,male,services,married,highSchool,no,440,yes,no,unknown,1,,0,unknown
432169009,no,20,nov,154,635513,43,female,manager,divorced,uniGraduated,no,0,no,no,cellPhone,2,,0,unknown
432167011,no,17,nov,222,638539,31,male,worker,married,highSchool,no,1354,yes,yes,cellPhone,2,,0,unknown
432150665,no,2,jun,75,640302,55,female,unemployed,married,highSchool,yes,1108,yes,yes,unknown,4,,0,unknown
432150781,no,3,jun,157,648989,48,male,services,married,highSchool,no,2877,yes,no,unknown,1,,0,unknown
432171167,no,30,jan,77,649588,26,male,administrative,single,highSchool,no,802,no,no,cellPhone,1,2.0,2,other
432183041,no,7,aug,58,650141,47,female,houseWife,married,secondarySchool,no,201,yes,no,cellPhone,2,382.0,1,failure
432180113,no,14,may,24,653073,36,female,manager,married,highSchool,no,1825,yes,no,cellPhone,1,346.0,1,failure
432175975,no,20,apr,104,655682,34,female,services,married,highSchool,no,409,yes,no,cellPhone,4,,0,unknown
432183563,yes,21,aug,374,655963,47,male,manager,married,uniGraduated,no,0,no,yes,cellPhone,1,,0,unknown
432148999,no,28,may,247,659432,31,male,administrative,single,highSchool,no,162,yes,no,unknown,1,,0,unknown
432161309,no,4,aug,328,659603,38,female,services,married,uniGraduated,no,658,no,no,cellPhone,2,,0,unknown
432148910,no,27,may,141,663645,44,female,worker,single,highSchool,no,-435,yes,no,unknown,2,,0,unknown
432152421,no,11,jun,453,665701,59,female,retired,married,secondarySchool,no,1930,no,no,unknown,1,,0,unknown
432180098,yes,14,may,1075,671499,29,female,manager,married,highSchool,no,231,no,no,cellPhone,1,14.0,1,failure
432160428,yes,30,jul,458,673252,54,male,technical,married,highSchool,no,114,no,no,cellPhone,3,,0,unknown
432152379,no,9,jun,44,673959,41,female,manager,married,uniGraduated,no,36,no,no,unknown,4,,0,unknown
432181306,no,18,may,128,676095,28,female,services,single,highSchool,no,290,yes,no,cellPhone,1,,0,unknown
432186680,no,29,jul,1697,678528,57,male,unemployed,divorced,highSchool,no,1088,no,no,cellPhone,1,,0,unknown
432170658,no,29,jan,114,678857,34,female,entrepreneur,single,uniGraduated,no,-185,no,no,cellPhone,1,,0,unknown
432179929,no,14,may,254,679300,43,female,manager,married,uniGraduated,no,1712,yes,no,cellPhone,11,,0,unknown
432177732,no,7,may,102,680045,40,male,worker,married,secondarySchool,no,32,yes,no,cellPhone,1,,0,unknown
432142999,no,6,may,312,680691,44,female,selfEmployed,divorced,uniGraduated,no,4,yes,no,unknown,3,,0,unknown
432151122,no,4,jun,361,681492,25,female,services,single,highSchool,no,556,yes,yes,unknown,1,,0,unknown
432142957,no,6,may,65,683479,29,female,technical,single,uniGraduated,no,405,yes,no,unknown,1,,0,unknown
432162536,no,11,aug,119,683928,31,male,manager,single,uniGraduated,no,15,no,no,cellPhone,2,,0,unknown
432187445,no,25,oct,189,685412,44,female,technical,single,unknown,no,11115,no,no,cellPhone,1,185.0,4,success
432157308,yes,16,jul,1656,685440,35,male,manager,married,uniGraduated,no,36,no,yes,cellPhone,5,,0,unknown
432147226,no,21,may,85,694035,31,male,manager,married,uniGraduated,no,1343,yes,yes,unknown,1,,0,unknown
432168740,yes,20,nov,871,698432,45,female,entrepreneur,married,uniGraduated,no,20138,yes,no,cellPhone,5,,0,unknown
432169775,no,21,nov,188,704826,41,male,manager,married,secondarySchool,no,102,yes,yes,cellPhone,1,,0,unknown
432179150,no,12,may,107,705309,37,female,services,married,highSchool,no,335,yes,no,cellPhone,2,368.0,2,failure
432168886,no,20,nov,195,705499,55,male,administrative,married,highSchool,no,1102,yes,no,cellPhone,1,189.0,2,failure
432172370,no,4,feb,131,706523,52,female,selfEmployed,married,secondarySchool,no,314,yes,no,cellPhone,2,,0,unknown
432170077,no,28,jan,260,708705,40,male,manager,married,uniGraduated,no,378,yes,yes,cellPhone,1,268.0,2,failure
432169961,no,21,nov,337,708999,33,female,worker,married,secondarySchool,no,1903,yes,no,cellPhone,2,182.0,3,failure
432172174,no,4,feb,199,709684,37,female,manager,married,uniGraduated,no,0,yes,no,cellPhone,1,,0,unknown
432157000,no,15,jul,94,710401,33,male,student,single,uniGraduated,no,71,no,no,cellPhone,4,,0,unknown
432181952,yes,26,may,390,719617,25,male,student,single,uniGraduated,no,326,no,no,cellPhone,1,,0,unknown
432173680,yes,12,mar,139,722287,58,female,selfEmployed,married,uniGraduated,no,5810,no,no,cellPhone,1,,0,unknown
432166023,no,28,aug,13,731254,31,male,manager,married,uniGraduated,no,459,no,no,cellPhone,14,,0,unknown
432145389,no,14,may,229,732591,49,female,technical,married,highSchool,no,6050,yes,no,unknown,2,,0,unknown
432153620,no,18,jun,257,732850,37,male,worker,married,highSchool,no,523,no,no,unknown,2,,0,unknown
432178946,yes,12,may,690,735996,37,female,worker,married,secondarySchool,no,-106,yes,yes,cellPhone,1,,0,unknown
432183167,yes,11,aug,315,738825,39,female,manager,single,uniGraduated,no,3840,yes,no,cellPhone,2,,0,unknown
432171509,no,2,feb,136,738995,59,female,worker,married,highSchool,no,410,yes,no,cellPhone,1,,0,unknown
432152424,no,11,jun,29,739063,53,female,selfEmployed,married,uniGraduated,no,1128,no,no,unknown,1,,0,unknown
432175597,no,20,apr,185,743097,41,female,administrative,married,highSchool,no,67,no,no,cellPhone,2,150.0,2,failure
432144673,no,13,may,181,745431,26,male,administrative,divorced,highSchool,yes,-3,yes,no,unknown,5,,0,unknown
432179037,no,12,may,179,746730,56,female,worker,married,secondarySchool,no,351,yes,no,landline,4,,0,unknown
432152848,no,16,jun,109,749181,34,male,services,married,highSchool,no,-62,yes,no,unknown,3,,0,unknown
432154933,no,3,jul,194,749428,30,female,entrepreneur,married,uniGraduated,no,-130,yes,yes,unknown,2,,0,unknown
432183330,no,13,aug,160,756999,34,male,manager,married,uniGraduated,no,39,no,no,cellPhone,1,,0,unknown
432153188,no,17,jun,94,757004,49,male,retired,single,secondarySchool,no,25824,no,no,unknown,1,,0,unknown
432181148,no,18,may,16,758832,33,female,services,married,highSchool,no,2533,yes,no,cellPhone,6,180.0,2,other
432173068,no,6,feb,154,762248,34,male,technical,single,highSchool,no,347,yes,no,cellPhone,2,197.0,6,failure
432169573,no,21,nov,180,762619,35,female,manager,married,uniGraduated,yes,32,yes,no,cellPhone,1,,0,unknown
432143472,no,7,may,130,762822,56,male,services,married,secondarySchool,no,219,yes,no,unknown,4,,0,unknown
432173793,yes,30,mar,1081,765599,27,male,manager,single,uniGraduated,no,831,no,no,cellPhone,2,,0,unknown
432169850,no,21,nov,61,766886,52,female,worker,married,secondarySchool,no,4793,yes,no,landline,3,168.0,2,failure
432184144,no,14,oct,146,768681,46,female,manager,married,uniGraduated,no,37378,yes,no,cellPhone,1,518.0,1,failure
432179515,no,13,may,272,772372,35,male,worker,single,unknown,no,88,no,no,cellPhone,2,,0,unknown
432179356,no,13,may,129,774423,47,male,worker,married,secondarySchool,no,1112,yes,no,cellPhone,1,,0,unknown
432185894,yes,26,apr,328,775811,29,male,manager,single,uniGraduated,no,1445,no,no,cellPhone,2,143.0,2,success
432183738,yes,1,sep,82,782149,27,male,administrative,married,highSchool,no,1596,no,no,cellPhone,1,,0,unknown
432157068,no,15,jul,209,782952,54,male,entrepreneur,married,highSchool,no,0,no,yes,cellPhone,4,,0,unknown
432147269,no,21,may,229,783412,31,male,worker,married,highSchool,no,932,yes,no,unknown,2,,0,unknown
432185404,no,18,feb,276,787158,50,female,administrative,married,highSchool,no,5361,no,no,cellPhone,3,195.0,1,failure
432163987,no,19,aug,191,789644,52,female,selfEmployed,married,uniGraduated,no,605,no,no,cellPhone,4,,0,unknown
432151340,no,5,jun,636,791787,38,female,manager,married,highSchool,no,1574,no,no,unknown,1,,0,unknown
432169327,no,21,nov,63,797630,44,male,entrepreneur,married,uniGraduated,no,-1,no,yes,cellPhone,2,,0,unknown
432150519,no,2,jun,50,800513,38,male,worker,single,highSchool,no,577,yes,no,unknown,2,,0,unknown
432166670,no,17,nov,483,803908,45,male,technical,married,highSchool,no,1415,yes,no,cellPhone,1,116.0,1,failure
432153359,no,17,jun,89,805368,54,female,technical,single,highSchool,no,770,no,no,unknown,2,,0,unknown
432180734,no,15,may,358,805763,34,female,worker,married,highSchool,no,2994,yes,no,cellPhone,1,176.0,1,failure
432170122,no,28,jan,451,806699,29,male,manager,married,uniGraduated,no,451,no,no,cellPhone,1,,0,unknown
432167675,yes,18,nov,482,807398,32,female,selfEmployed,single,uniGraduated,no,386,yes,no,cellPhone,1,,0,unknown
432167752,no,18,nov,158,807430,42,male,worker,married,highSchool,no,1540,yes,yes,cellPhone,1,,0,unknown
432182170,yes,1,jun,1144,808258,52,male,administrative,single,highSchool,no,-528,yes,yes,cellPhone,2,,0,unknown
432180945,no,15,may,122,816943,58,male,worker,married,highSchool,no,238,no,no,cellPhone,8,,0,unknown
432179490,no,13,may,119,817874,45,female,entrepreneur,married,secondarySchool,no,58,yes,no,landline,3,371.0,3,failure
432142871,no,6,may,267,820056,53,male,retired,married,secondarySchool,no,136,yes,no,unknown,2,,0,unknown
432152085,no,9,jun,464,841157,45,male,technical,married,uniGraduated,no,1780,no,no,unknown,1,,0,unknown
432171364,no,2,feb,267,842077,51,female,technical,divorced,uniGraduated,no,3962,yes,no,cellPhone,1,,0,unknown
432157799,no,18,jul,215,844507,39,female,manager,married,secondarySchool,no,738,yes,yes,cellPhone,3,,0,unknown
432149724,no,29,may,119,845417,49,male,manager,married,uniGraduated,no,-151,yes,no,unknown,2,,0,unknown
432178101,no,8,may,268,846163,37,female,technical,divorced,highSchool,no,262,yes,no,cellPhone,1,281.0,4,other
432182758,yes,2,jul,356,849608,32,female,services,single,highSchool,no,2881,no,no,cellPhone,1,,0,unknown
432161234,no,4,aug,272,850847,55,male,selfEmployed,married,highSchool,no,4493,no,no,cellPhone,1,,0,unknown
432145191,no,14,may,127,851849,40,female,technical,married,highSchool,no,503,yes,no,unknown,3,,0,unknown
432153924,no,19,jun,385,853488,43,female,unknown,married,uniGraduated,no,1937,no,no,unknown,1,,0,unknown
432151679,no,6,jun,90,859677,51,female,manager,married,uniGraduated,no,12,no,no,unknown,4,,0,unknown
432178334,no,8,may,546,864613,41,female,worker,married,highSchool,no,211,yes,no,landline,3,368.0,4,failure
432180506,no,15,may,144,866537,47,female,worker,divorced,highSchool,no,1480,yes,no,cellPhone,1,365.0,1,failure
432179204,no,12,may,143,868163,54,female,retired,married,secondarySchool,no,-58,no,no,cellPhone,4,,0,unknown
432152781,no,12,jun,67,868574,46,male,manager,single,uniGraduated,no,2223,no,no,unknown,3,,0,unknown
432175203,no,17,apr,127,870904,37,female,worker,married,highSchool,no,982,yes,no,cellPhone,1,282.0,2,failure
432155998,no,9,jul,243,871617,50,female,manager,married,uniGraduated,no,0,no,no,cellPhone,5,,0,unknown
432143031,no,6,may,65,874051,42,female,manager,married,uniGraduated,no,0,yes,no,unknown,3,,0,unknown
432162489,no,11,aug,565,874062,31,female,manager,single,uniGraduated,no,319,yes,no,cellPhone,2,,0,unknown
432186400,no,1,jul,12,874272,29,male,services,single,highSchool,no,0,no,no,unknown,1,514.0,3,failure
432169527,no,21,nov,202,876385,37,male,manager,married,uniGraduated,no,489,yes,no,cellPhone,1,106.0,5,failure
432152264,no,9,jun,245,876594,60,female,retired,married,uniGraduated,no,2261,no,no,unknown,1,,0,unknown
432165721,no,27,aug,231,878159,54,male,selfEmployed,married,unknown,no,204,no,no,cellPhone,5,,0,unknown
432154707,no,27,jun,59,886244,47,male,services,married,highSchool,no,1160,yes,no,unknown,4,,0,unknown
432176214,yes,30,apr,523,888221,46,male,selfEmployed,single,highSchool,no,526,no,no,cellPhone,1,87.0,2,other
432183022,no,6,aug,789,890149,38,male,student,single,unknown,no,64,no,no,cellPhone,1,,0,unknown
432187124,no,14,sep,706,890819,62,female,administrative,married,highSchool,no,4608,no,no,cellPhone,1,186.0,1,success
432153700,no,19,jun,47,894596,58,male,worker,married,highSchool,no,1826,yes,no,unknown,3,,0,unknown
432156848,no,14,jul,72,896641,44,male,manager,married,uniGraduated,no,58,yes,no,cellPhone,3,,0,unknown
432147928,no,23,may,188,900936,32,female,administrative,married,highSchool,no,506,yes,no,unknown,6,,0,unknown
432171482,no,2,feb,75,906832,31,female,administrative,single,uniGraduated,no,5,no,yes,cellPhone,1,206.0,1,failure
432187100,no,9,sep,263,907587,40,female,manager,married,uniGraduated,no,4675,no,no,cellPhone,1,,0,unknown
432150232,no,30,may,110,909460,59,male,administrative,married,secondarySchool,no,2532,yes,no,unknown,6,,0,unknown
432173422,yes,16,feb,138,912876,42,female,manager,divorced,unknown,no,7702,no,no,cellPhone,2,,0,unknown
432147618,no,23,may,445,913349,37,male,worker,married,secondarySchool,no,3517,yes,no,unknown,1,,0,unknown
432156096,no,10,jul,129,913987,34,female,manager,married,uniGraduated,no,0,yes,yes,cellPhone,1,,0,unknown
432172839,no,5,feb,425,917348,31,female,manager,married,unknown,no,68,yes,no,cellPhone,2,189.0,27,other
432153930,no,19,jun,163,917352,38,female,selfEmployed,divorced,highSchool,no,2674,yes,no,unknown,2,,0,unknown
432171885,no,3,feb,296,919937,58,male,worker,divorced,secondarySchool,no,835,no,no,landline,1,,0,unknown
432166041,no,28,aug,140,924639,30,male,technical,married,highSchool,no,42,no,no,cellPhone,3,,0,unknown
432148144,no,26,may,592,925695,31,female,selfEmployed,single,highSchool,no,360,yes,no,unknown,4,,0,unknown
432151775,no,6,jun,52,926624,34,male,technical,married,highSchool,no,139,yes,yes,unknown,13,,0,unknown
432168349,no,19,nov,104,928868,42,male,entrepreneur,divorced,highSchool,no,3780,yes,no,cellPhone,3,,0,unknown
432147763,no,23,may,456,928977,32,female,worker,divorced,unknown,yes,-274,yes,yes,unknown,2,,0,unknown
432168747,no,20,nov,67,930787,31,male,entrepreneur,married,highSchool,no,1539,yes,yes,cellPhone,6,177.0,9,failure
432165267,no,26,aug,109,932069,42,female,manager,married,uniGraduated,no,295,yes,no,cellPhone,3,,0,unknown
432179181,yes,12,may,637,934212,37,female,administrative,single,secondarySchool,no,912,yes,no,cellPhone,3,328.0,22,other
432159664,no,28,jul,73,936754,28,male,administrative,single,uniGraduated,no,1104,yes,no,cellPhone,7,,0,unknown
432183517,yes,19,aug,164,937747,42,male,manager,married,uniGraduated,no,976,no,no,cellPhone,1,,0,unknown
432173812,no,1,apr,233,941342,39,female,technical,divorced,highSchool,no,688,yes,yes,cellPhone,2,133.0,1,failure
432144619,no,12,may,148,943490,46,female,services,married,highSchool,no,1474,yes,no,unknown,3,,0,unknown
432184369,no,28,oct,300,946593,54,male,administrative,divorced,highSchool,no,735,no,no,cellPhone,1,,0,unknown
432175230,no,17,apr,182,948128,34,male,entrepreneur,married,secondarySchool,no,165,yes,no,cellPhone,2,329.0,1,failure
